TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AgeGroup,Target
1696.6465431594893,Debit,Raleigh,Branch,323.9452765505948,Student,2874.6850513321924,5100.811912596401,1636.3199999999997,rendah,1
4503.05972440687,Debit,Dallas,Branch,12214.88222779585,Retired,8353.504266684447,5100.811912596401,7932.41,tinggi,0
12313.42301339703,Debit,Detroit,Online,8471.439113514936,Engineer,4811.64133958804,5100.811912596401,3927.69,tinggi,0
11864.504258424146,Debit,Chicago,ATM,1204.75542108728,Student,993.0703713122266,5100.811912596401,588.5,rendah,0
5631.529468374179,Credit,Boston,Branch,1865.3630294897944,Engineer,1823.1944948504465,5100.811912596401,8517.95,rendah,0
6283.8841039386,Credit,Philadelphia,Branch,11994.679691661679,Retired,7800.088184325634,5100.811912596401,2401.59,tinggi,1
12215.551925724583,Debit,Columbus,Branch,-556.8648679860908,Student,4811.64133958804,5100.811912596401,6776.41,rendah,0
3331.827293138439,Debit,Philadelphia,Branch,5829.0086799048795,Doctor,6250.523153720956,5100.811912596401,5529.92,sedang,1
5063.80559052286,Debit,Denver,Branch,7810.831505112422,Engineer,1657.1696701428027,5100.811912596401,5994.87,tinggi,0
14746.959875248838,Debit,Raleigh,Online,9572.451794185792,Retired,5088.349380767447,5100.811912596401,5468.58,tinggi,1
3175.8061076715776,Debit,Omaha,ATM,3847.1858546973367,Engineer,6361.206370192718,5100.811912596401,5677.52,sedang,1
1725.4532069899537,Credit,Fresno,Online,4067.388390831508,Doctor,8962.261957279143,5100.811912596401,9895.1,sedang,0
1177.5898240776505,Debit,El Paso,ATM,7810.831505112422,Retired,827.0455466045814,5100.811912596401,7739.54,tinggi,0
8527.046491780386,Debit,Atlanta,ATM,764.3503488189372,Student,7412.6969266744645,5100.811912596401,922.1899999999996,rendah,0
660.1434153962718,Debit,Las Vegas,Online,5829.0086799048795,Doctor,13610.957049093176,5100.811912596401,10778.35,sedang,0
10163.837552159794,Debit,San Francisco,Online,5388.603607636536,Engineer,8298.162658448566,5100.811912596401,2051.25,sedang,1
7009.776247790727,Debit,Kansas City,ATM,9132.04672191745,Retired,6361.206370192718,5100.811912596401,1038.9099999999999,tinggi,0
1666.5874156842233,Credit,Detroit,Branch,6489.616288307394,Retired,2487.2937936810226,5100.811912596401,6854.61,sedang,0
6914.05224065223,Debit,Boston,ATM,-777.0674041202619,Student,7191.3304937309385,5100.811912596401,619.8599999999997,rendah,0
3496.9735708745766,Debit,San Antonio,Branch,1865.3630294897944,Doctor,3151.393092511599,5100.811912596401,11320.83,rendah,1
2686.629592687176,Debit,Chicago,Branch,8471.439113514936,Doctor,5863.131896069786,5100.811912596401,14510.8,tinggi,0
2966.8236023673417,Debit,Louisville,Online,7150.223896709907,Engineer,2376.61057720926,5100.811912596401,5103.67,sedang,0
10070.97631906656,Debit,Oklahoma City,Online,7370.426432844079,Doctor,993.0703713122266,5100.811912596401,13793.529999999999,sedang,1
8805.988037815749,Debit,Mesa,Online,6269.413752173222,Engineer,9515.678039637956,5100.811912596401,2403.39,sedang,1
6233.42771139083,Debit,Milwaukee,Online,8471.439113514936,Retired,3815.4923913421753,5100.811912596401,3075.9700000000003,tinggi,1
4350.974853252247,Debit,Albuquerque,Online,1424.9579572214516,Student,1380.4616289633955,5100.811912596401,7835.4,rendah,0
12314.675477041834,Debit,Nashville,Branch,-336.6623318519196,Student,3151.393092511599,5100.811912596401,414.4300000000003,rendah,1
6692.724022277795,Debit,Raleigh,Branch,4067.388390831508,Engineer,5973.815112541549,5100.811912596401,6116.8,sedang,1
3073.640858931236,Debit,Philadelphia,ATM,10893.667010990823,Retired,2930.026659568074,5100.811912596401,6067.62,tinggi,1
10199.26438096993,Debit,Mesa,ATM,103.74274041642275,Student,5420.399030182735,5100.811912596401,1454.08,rendah,1
1231.2668374263408,Debit,Columbus,Branch,984.5528849531083,Student,1989.2193195580908,5100.811912596401,1476.9099999999999,rendah,0
9427.746775771417,Debit,Miami,Online,1424.9579572214516,Student,12006.050410252617,5100.811912596401,1719.9700000000003,rendah,1
4570.87168460405,Debit,El Paso,ATM,6930.021360575736,Doctor,10677.851812591465,5100.811912596401,832.8199999999997,sedang,0
1568.895251389606,Debit,Chicago,Online,2966.375710160651,Engineer,8242.821050212686,5100.811912596401,5472.03,sedang,0
4628.842859020636,Debit,Mesa,Online,-556.8648679860908,Student,8408.84587492033,5100.811912596401,162.52999999999975,rendah,1
1669.9869598629734,Credit,Seattle,Online,4948.198535368194,Engineer,7302.013710202702,5100.811912596401,9370.9,sedang,1
8683.783370758563,Credit,Nashville,Online,7370.426432844079,Engineer,1989.2193195580908,5100.811912596401,8570.82,sedang,1
10382.302996488965,Credit,Chicago,ATM,4948.198535368194,Engineer,4036.8588242857013,5100.811912596401,522.0799999999999,sedang,0
7252.933118260296,Debit,Houston,ATM,2746.1731740264795,Engineer,1878.5361030863278,5100.811912596401,836.6700000000001,sedang,0
4165.431310443606,Credit,San Diego,Branch,-777.0674041202619,Student,8408.84587492033,5100.811912596401,364.72000000000025,rendah,1
8025.166416970127,Debit,Washington,Branch,2966.375710160651,Doctor,6471.889586664482,5100.811912596401,8557.32,sedang,1
2734.58105794534,Debit,Charlotte,Branch,1204.75542108728,Student,7966.113009033278,5100.811912596401,129.28999999999996,rendah,0
1827.2606089746373,Debit,Charlotte,Online,3847.1858546973367,Doctor,384.3126807175313,5100.811912596401,6474.41,sedang,0
4905.637324522051,Debit,Fresno,Branch,7150.223896709907,Engineer,8021.454617269159,5100.811912596401,7986.63,sedang,0
11641.744653027079,Debit,Indianapolis,ATM,9352.249258051621,Doctor,5420.399030182735,5100.811912596401,7322.01,tinggi,0
1287.8066248202954,Debit,Omaha,ATM,2746.1731740264795,Doctor,6527.231194900362,5100.811912596401,9929.43,sedang,1
541.6961392734947,Credit,Detroit,ATM,2525.9706378923083,Engineer,52.26303130224278,5100.811912596401,3012.31,sedang,0
14294.104805963718,Debit,Jacksonville,Online,2085.5655656239655,Doctor,6084.498329013311,5100.811912596401,7198.8,rendah,0
5162.929141840109,Debit,Austin,Branch,9132.04672191745,Doctor,4756.299731352159,5100.811912596401,10980.38,tinggi,0
6876.836178063804,Credit,Fort Worth,Branch,984.5528849531083,Student,8851.57874080738,5100.811912596401,868.3500000000004,rendah,0
989.7202773572326,Credit,Virginia Beach,Branch,12875.489836198365,Retired,661.0207218969381,5100.811912596401,3773.29,tinggi,1
2650.4870703657243,Debit,Tucson,ATM,10012.856866454134,Doctor,1823.1944948504465,5100.811912596401,6697.77,tinggi,1
2408.940510296616,Debit,Virginia Beach,Online,3406.780782428994,Doctor,14053.68991498023,5100.811912596401,9410.99,sedang,1
720.7984404802928,Debit,Fort Worth,Online,3406.780782428994,Engineer,1712.511278378684,5100.811912596401,6213.32,sedang,0
1031.0515776357247,Credit,Baltimore,Branch,1424.9579572214516,Student,1989.2193195580908,5100.811912596401,1663.31,rendah,0
6228.238933433791,Debit,Denver,ATM,8471.439113514936,Doctor,6693.256019608007,5100.811912596401,711.6599999999999,tinggi,0
6770.197844877738,Credit,Los Angeles,Online,11774.477155527507,Retired,605.6791136610573,5100.811912596401,2403.25,tinggi,0
3438.6445497023333,Credit,Virginia Beach,Branch,6709.818824441565,Retired,2542.6354019169044,5100.811912596401,5957.37,sedang,1
3556.555055691624,Debit,Oklahoma City,Branch,544.147812684766,Student,1712.511278378684,5100.811912596401,801.0100000000002,rendah,1
1247.7277881866066,Debit,Albuquerque,Online,544.147812684766,Student,-777.8610922359776,5100.811912596401,928.3299999999999,rendah,0
2678.0412705513854,Credit,Sacramento,Branch,6709.818824441565,Engineer,11950.708802016736,5100.811912596401,7365.28,sedang,1
6775.923392968265,Debit,Nashville,Branch,6489.616288307394,Retired,7634.06335961799,5100.811912596401,5839.38,sedang,1
4449.024864302522,Credit,El Paso,Online,984.5528849531083,Engineer,7080.647277259176,5100.811912596401,5116.98,rendah,0
1104.0523157899447,Debit,Seattle,ATM,11113.869547124992,Retired,4645.616514880396,5100.811912596401,3641.07,tinggi,1
2380.312769843981,Debit,Denver,ATM,10673.46447485665,Doctor,10843.876637299109,5100.811912596401,1352.19,tinggi,0
4911.720719368236,Debit,Fresno,Online,1645.1604933556227,Doctor,6305.864761956837,5100.811912596401,7299.86,rendah,0
1379.415394268728,Debit,Dallas,ATM,-556.8648679860908,Student,8242.821050212686,5100.811912596401,1503.56,rendah,0
6445.630837495988,Debit,Charlotte,ATM,10453.261938722479,Retired,-556.4946592924525,5100.811912596401,5943.13,tinggi,0
2618.4597857343388,Debit,Memphis,Online,7150.223896709907,Engineer,7744.746576089752,5100.811912596401,895.6599999999999,sedang,1
2018.8875466294635,Credit,Las Vegas,Branch,10012.856866454134,Doctor,-943.8859169436219,5100.811912596401,5669.1,tinggi,0
5795.0654357098565,Debit,Jacksonville,Online,-116.45979571774842,Student,3040.709876039836,5100.811912596401,1061.96,rendah,0
9707.940785451583,Debit,Philadelphia,Branch,764.3503488189372,Student,7357.355318438584,5100.811912596401,1592.94,rendah,1
2197.8109244584325,Debit,Washington,Online,3847.1858546973367,Doctor,384.3126807175313,5100.811912596401,6171.89,sedang,1
1944.4554214526124,Debit,Columbus,Branch,8251.236577380765,Retired,7191.3304937309385,5100.811912596401,5987.67,tinggi,0
1476.034018296371,Debit,Virginia Beach,Online,10233.059402588307,Doctor,550.3375054251746,5100.811912596401,14783.329999999998,tinggi,1
9788.814152230276,Debit,Kansas City,Online,103.74274041642275,Student,3040.709876039836,5100.811912596401,1806.0,rendah,0
695.9280909620657,Debit,Louisville,Online,7150.223896709907,Doctor,7412.6969266744645,5100.811912596401,13240.720000000001,sedang,0
2420.39160647767,Debit,Miami,Branch,1204.75542108728,Student,2542.6354019169044,5100.811912596401,1408.0699999999997,rendah,1
6698.091723612664,Debit,Dallas,Branch,4287.5909269656795,Engineer,10290.460554940295,5100.811912596401,9551.64,sedang,0
2975.590847880961,Debit,Charlotte,Branch,4948.198535368194,Engineer,7302.013710202702,5100.811912596401,1070.4699999999998,sedang,0
3332.721910027584,Debit,New York,ATM,6049.211216039051,Engineer,5143.6909890033285,5100.811912596401,9374.24,sedang,1
15356.193976756476,Credit,Chicago,Online,9792.654330319965,Retired,3815.4923913421753,5100.811912596401,4253.18,tinggi,0
2482.2990952064933,Debit,Raleigh,Online,7810.831505112422,Doctor,1159.09519601987,5100.811912596401,10483.93,tinggi,1
6399.110759260456,Debit,Denver,Online,2746.1731740264795,Doctor,2265.9273607374976,5100.811912596401,9588.07,sedang,0
11874.16612082691,Debit,Denver,ATM,5608.806143770707,Doctor,4368.908473700989,5100.811912596401,1238.1099999999997,sedang,0
14281.93801627135,Debit,San Diego,Branch,103.74274041642275,Student,-224.445009877164,5100.811912596401,1244.9300000000003,rendah,1
3637.786269225976,Debit,Colorado Springs,Branch,984.5528849531083,Student,7855.429792561516,5100.811912596401,1040.2499999999995,rendah,0
636.16768276719,Debit,Las Vegas,Branch,12435.084763930021,Retired,14109.031523216112,5100.811912596401,5757.67,tinggi,0
1509.492689950388,Debit,El Paso,ATM,1865.3630294897944,Doctor,4147.542040757464,5100.811912596401,8839.67,rendah,0
8104.250549970531,Credit,Miami,Online,7590.628968978251,Retired,8353.504266684447,5100.811912596401,6239.89,tinggi,1
1144.6679225571197,Debit,Miami,Branch,9572.451794185792,Doctor,3317.4179172192435,5100.811912596401,9073.17,tinggi,1
566.9243355473791,Debit,Fort Worth,ATM,12435.084763930021,Retired,4479.591690172752,5100.811912596401,7561.33,tinggi,0
2992.9464155303713,Credit,Los Angeles,Online,6269.413752173222,Engineer,2985.368267803955,5100.811912596401,2276.57,sedang,0
5066.489441190294,Credit,San Antonio,ATM,1424.9579572214516,Engineer,7855.429792561516,5100.811912596401,2791.12,rendah,1
2564.9616957634776,Debit,Albuquerque,Online,1424.9579572214516,Engineer,6195.181545485075,5100.811912596401,9808.97,rendah,0
3566.9326116057046,Debit,San Francisco,ATM,7810.831505112422,Retired,7966.113009033278,5100.811912596401,6324.09,tinggi,1
7813.678984376285,Debit,Raleigh,Branch,9352.249258051621,Retired,52.26303130224278,5100.811912596401,3140.79,tinggi,1
6627.59591274805,Credit,New York,Branch,-116.45979571774842,Student,12172.075234960263,5100.811912596401,461.8299999999999,rendah,1
10895.634167480279,Debit,Philadelphia,ATM,6930.021360575736,Engineer,3760.1507831062945,5100.811912596401,5670.0,sedang,1
15204.64587573534,Credit,Atlanta,Branch,12655.287300064192,Retired,494.9958971892938,5100.811912596401,4040.32,tinggi,0
5040.545551405094,Debit,Atlanta,Branch,-336.6623318519196,Student,11674.00076083733,5100.811912596401,220.51000000000022,rendah,0
913.4989184020924,Debit,New York,Online,8911.844185783279,Retired,2653.318618388667,5100.811912596401,3634.76,tinggi,1
5274.935176361043,Credit,Boston,Online,3847.1858546973367,Engineer,3815.4923913421753,5100.811912596401,7180.48,sedang,0
7208.023350425226,Credit,Mesa,Online,11774.477155527507,Retired,550.3375054251746,5100.811912596401,1389.71,tinggi,1
6577.1395202002805,Credit,Boston,ATM,12435.084763930021,Retired,2376.61057720926,5100.811912596401,5002.7,tinggi,0
15004.609539322555,Debit,Columbus,ATM,-336.6623318519196,Student,2210.5857525016163,5100.811912596401,9239.12,rendah,0
681.2563739800908,Debit,Memphis,ATM,544.147812684766,Student,3262.0763089833617,5100.811912596401,666.4200000000001,rendah,1
2931.038926801548,Credit,Boston,Branch,6489.616288307394,Doctor,4922.324556059803,5100.811912596401,11351.64,sedang,0
6589.664156648309,Debit,Detroit,ATM,4727.995999234022,Engineer,550.3375054251746,5100.811912596401,7234.15,sedang,0
5576.957838136343,Debit,Colorado Springs,Branch,1204.75542108728,Engineer,5531.082246654498,5100.811912596401,2049.51,rendah,0
2312.321886268973,Debit,New York,ATM,10233.059402588307,Doctor,4811.64133958804,5100.811912596401,8865.27,tinggi,1
2131.430351283885,Debit,Albuquerque,Branch,-777.0674041202619,Student,8242.821050212686,5100.811912596401,3908.47,rendah,0
12227.539792039126,Debit,Seattle,ATM,984.5528849531083,Engineer,13112.882574970246,5100.811912596401,5587.44,rendah,1
6240.7635698818185,Debit,Milwaukee,Online,6269.413752173222,Engineer,5033.007772531566,5100.811912596401,438.75,sedang,1
1248.0856349422643,Debit,Phoenix,Online,1424.9579572214516,Student,1159.09519601987,5100.811912596401,609.6000000000004,rendah,1
1785.2136151848295,Credit,Jacksonville,Branch,10233.059402588307,Retired,661.0207218969381,5100.811912596401,2393.73,tinggi,0
8863.422442098848,Credit,Kansas City,Branch,7150.223896709907,Retired,993.0703713122266,5100.811912596401,3914.84,sedang,0
4717.231007668147,Debit,Detroit,Branch,1424.9579572214516,Student,2376.61057720926,5100.811912596401,818.3599999999997,rendah,0
3355.9819491453495,Debit,Seattle,Branch,-777.0674041202619,Student,4036.8588242857013,5100.811912596401,304.4399999999996,rendah,1
1414.8422230788633,Credit,Philadelphia,Online,1865.3630294897944,Doctor,1159.09519601987,5100.811912596401,9553.42,rendah,1
1523.2697900432186,Credit,Houston,Branch,8251.236577380765,Engineer,1601.8280619069214,5100.811912596401,3034.67,tinggi,0
867.1577635443891,Debit,Jacksonville,ATM,4727.995999234022,Engineer,6139.839937249193,5100.811912596401,5515.32,sedang,0
1407.1485178322182,Debit,San Antonio,Branch,3186.5782462948227,Doctor,3151.393092511599,5100.811912596401,1677.0100000000002,sedang,1
1827.2606089746373,Debit,Los Angeles,Branch,6930.021360575736,Retired,5752.448679598024,5100.811912596401,4055.55,sedang,0
2645.4772157865136,Debit,San Diego,ATM,2525.9706378923083,Doctor,1435.8032371992772,5100.811912596401,9899.94,sedang,1
2591.2634323043353,Debit,Raleigh,Branch,4727.995999234022,Engineer,12172.075234960263,5100.811912596401,2620.74,sedang,1
3301.231395529685,Credit,Virginia Beach,Branch,5388.603607636536,Engineer,7357.355318438584,5100.811912596401,7854.1,sedang,1
8145.402926871195,Credit,Oklahoma City,Branch,6049.211216039051,Engineer,7523.380143146227,5100.811912596401,8253.65,sedang,1
1714.3599575645576,Debit,Charlotte,Branch,3406.780782428994,Engineer,4424.250081936871,5100.811912596401,2766.12,sedang,0
6343.465588755647,Debit,Denver,Online,7590.628968978251,Engineer,8408.84587492033,5100.811912596401,8171.26,tinggi,0
3342.3837724303476,Debit,Sacramento,ATM,2525.9706378923083,Doctor,4036.8588242857013,5100.811912596401,5401.21,sedang,1
1507.7034561720989,Debit,Memphis,Online,1204.75542108728,Student,6361.206370192718,5100.811912596401,3548.02,rendah,1
4900.985316698498,Credit,Portland,Branch,544.147812684766,Student,4424.250081936871,5100.811912596401,752.25,rendah,1
2551.363519048475,Credit,El Paso,Branch,4287.5909269656795,Engineer,-335.12822634892655,5100.811912596401,469.1199999999999,sedang,0
9534.385108957482,Debit,Portland,Online,8471.439113514936,Engineer,7800.088184325634,5100.811912596401,3806.16,tinggi,1
15179.775526217116,Debit,Kansas City,Branch,5608.806143770707,Doctor,8519.52909139209,5100.811912596401,8802.97,sedang,0
655.1335608170612,Debit,Colorado Springs,ATM,9132.04672191745,Retired,5973.815112541549,5100.811912596401,1106.3400000000001,tinggi,0
4038.9324823185248,Credit,Fresno,Online,6930.021360575736,Retired,162.94624777400531,5100.811912596401,5005.33,sedang,0
11920.149428928957,Debit,New York,Branch,8031.034041246593,Retired,3483.4427419268877,5100.811912596401,7949.03,tinggi,1
747.2791003989796,Debit,Seattle,ATM,984.5528849531083,Student,2099.9025360298533,5100.811912596401,259.7699999999995,rendah,1
8236.653849563969,Debit,San Francisco,ATM,6049.211216039051,Engineer,11784.683977309092,5100.811912596401,2114.3,sedang,1
12004.4223398864,Debit,Fresno,Branch,6269.413752173222,Doctor,3704.809174870413,5100.811912596401,8461.46,sedang,0
1908.8496692646472,Credit,San Jose,Online,6709.818824441565,Retired,14662.447605574922,5100.811912596401,6870.84,sedang,1
3005.2921286005703,Debit,Memphis,Branch,6049.211216039051,Engineer,9626.361256109718,5100.811912596401,5058.83,sedang,1
9451.36466164484,Debit,San Jose,Branch,2085.5655656239655,Engineer,14883.814038518449,5100.811912596401,8885.0,rendah,1
685.5505350479862,Debit,Albuquerque,Online,544.147812684766,Student,1214.4368042557512,5100.811912596401,530.8100000000004,rendah,0
2663.548476947239,Debit,Raleigh,ATM,323.9452765505948,Student,3206.734700747481,5100.811912596401,9379.53,rendah,1
10855.913177602248,Debit,Nashville,Branch,8251.236577380765,Retired,8464.18748315621,5100.811912596401,6475.13,tinggi,1
5531.690223545615,Debit,Phoenix,Online,4287.5909269656795,Doctor,7800.088184325634,5100.811912596401,5298.85,sedang,1
1264.3676623247006,Debit,Sacramento,Online,-116.45979571774842,Student,4147.542040757464,5100.811912596401,490.5699999999997,rendah,1
1883.6214729907629,Debit,Fresno,ATM,10012.856866454134,Doctor,12836.17453379084,5100.811912596401,11310.27,tinggi,0
909.5626040898551,Debit,Seattle,ATM,8911.844185783279,Retired,993.0703713122266,5100.811912596401,3988.75,tinggi,1
10681.820730974661,Debit,Baltimore,ATM,6489.616288307394,Retired,7080.647277259176,5100.811912596401,7484.32,sedang,0
2400.8889582943125,Debit,Oklahoma City,Branch,6489.616288307394,Engineer,9958.410905525008,5100.811912596401,5963.1,sedang,1
6770.376768255566,Credit,Fresno,ATM,-116.45979571774842,Student,9294.311606694431,5100.811912596401,296.47000000000025,rendah,0
3791.6603741588888,Debit,San Diego,Online,-556.8648679860908,Student,11674.00076083733,5100.811912596401,910.2600000000002,rendah,1
5484.275528420937,Debit,Tucson,Branch,1645.1604933556227,Doctor,5309.715813710973,5100.811912596401,6684.34,rendah,1
8920.14115287063,Debit,Austin,ATM,4067.388390831508,Doctor,3372.7595254551247,5100.811912596401,8524.09,sedang,0
5187.620567980506,Debit,Philadelphia,ATM,6930.021360575736,Retired,3151.393092511599,5100.811912596401,5126.65,sedang,1
7036.793677842902,Debit,Virginia Beach,Branch,103.74274041642275,Student,3704.809174870413,5100.811912596401,873.8900000000003,rendah,1
4282.447199543752,Debit,Miami,Branch,7810.831505112422,Retired,6029.156720777431,5100.811912596401,7059.77,tinggi,1
889.8810325286686,Debit,Denver,ATM,8031.034041246593,Doctor,11784.683977309092,5100.811912596401,11991.24,tinggi,0
1642.9695298107986,Debit,Columbus,ATM,-777.0674041202619,Student,9515.678039637956,5100.811912596401,8086.04,rendah,0
6264.202532377414,Debit,San Antonio,ATM,9132.04672191745,Doctor,7744.746576089752,5100.811912596401,12626.49,tinggi,1
12001.917412596795,Debit,Milwaukee,Branch,4948.198535368194,Engineer,52.26303130224278,5100.811912596401,3143.17,sedang,1
6117.30643917983,Credit,Chicago,Branch,7370.426432844079,Retired,8076.796225505041,5100.811912596401,1886.3599999999997,sedang,0
2290.314310796009,Debit,Sacramento,Branch,984.5528849531083,Student,5752.448679598024,5100.811912596401,416.8900000000003,rendah,1
2568.7190866978854,Debit,Denver,Branch,6930.021360575736,Retired,4756.299731352159,5100.811912596401,5929.08,sedang,0
1106.7361664573796,Debit,Milwaukee,Online,323.9452765505948,Student,2487.2937936810226,5100.811912596401,479.0799999999999,rendah,1
9426.315388748784,Credit,Oklahoma City,Online,2525.9706378923083,Doctor,273.62946424576876,5100.811912596401,5862.99,sedang,1
2273.3165899022574,Debit,San Francisco,Branch,1204.75542108728,Student,3538.7843501627685,5100.811912596401,797.1000000000004,rendah,1
538.8333652282308,Debit,Washington,ATM,9572.451794185792,Retired,6637.914411372125,5100.811912596401,7287.94,tinggi,1
1917.437991400438,Credit,Jacksonville,Online,8251.236577380765,Engineer,3760.1507831062945,5100.811912596401,5624.86,tinggi,0
3981.6770014132544,Credit,Seattle,Branch,3847.1858546973367,Engineer,-943.8859169436219,5100.811912596401,2988.41,sedang,1
2393.5530998033246,Debit,Colorado Springs,Online,544.147812684766,Student,3372.7595254551247,5100.811912596401,1433.6599999999999,rendah,0
13698.111034415422,Debit,Miami,Online,1865.3630294897944,Doctor,384.3126807175313,5100.811912596401,7336.56,rendah,1
4761.2461586140735,Debit,Philadelphia,ATM,-777.0674041202619,Student,10124.43573023265,5100.811912596401,475.6300000000001,rendah,1
7834.255172826617,Debit,Kansas City,Branch,9572.451794185792,Doctor,3428.101133691006,5100.811912596401,11698.15,tinggi,0
1856.7829663164175,Credit,Fresno,Online,-116.45979571774842,Student,7191.3304937309385,5100.811912596401,1034.3499999999995,rendah,0
1807.0422672799637,Debit,Phoenix,ATM,9352.249258051621,Doctor,-667.1778757642151,5100.811912596401,12042.79,tinggi,1
1205.144024263312,Debit,Columbus,Online,984.5528849531083,Student,6416.5479784286,5100.811912596401,518.54,rendah,0
13555.688025663563,Debit,Los Angeles,ATM,10233.059402588307,Doctor,3483.4427419268877,5100.811912596401,9127.65,tinggi,0
2965.39221534471,Debit,Fort Worth,ATM,2746.1731740264795,Engineer,1269.778412491633,5100.811912596401,4471.05,sedang,0
9535.816495980114,Debit,Detroit,Online,1645.1604933556227,Engineer,1878.5361030863278,5100.811912596401,6214.54,rendah,0
7151.84140978693,Credit,Milwaukee,Branch,544.147812684766,Student,1712.511278378684,5100.811912596401,1187.0399999999995,rendah,1
8205.3422584439,Debit,Charlotte,Online,3186.5782462948227,Doctor,9847.727689053245,5100.811912596401,354.89999999999964,sedang,0
4626.33793173103,Debit,Las Vegas,Branch,2966.375710160651,Engineer,1601.8280619069214,5100.811912596401,791.46,sedang,0
2683.051125130596,Debit,Chicago,ATM,6709.818824441565,Retired,6250.523153720956,5100.811912596401,5878.89,sedang,0
2274.3901301692313,Debit,Detroit,Online,-336.6623318519196,Student,8408.84587492033,5100.811912596401,533.1999999999998,rendah,0
2608.6189999537455,Debit,Fresno,ATM,544.147812684766,Student,439.6542889534121,5100.811912596401,897.9399999999996,rendah,0
4882.556208782114,Debit,Tucson,Branch,1865.3630294897944,Doctor,4202.883648993346,5100.811912596401,9159.56,rendah,1
6265.454996022217,Debit,Nashville,ATM,5168.401071502365,Engineer,-833.2027004718584,5100.811912596401,4392.73,sedang,1
6707.753586015428,Debit,Washington,Online,1865.3630294897944,Engineer,1823.1944948504465,5100.811912596401,6356.96,rendah,1
7459.2317728970975,Debit,Oklahoma City,ATM,11994.679691661679,Retired,882.3871548404632,5100.811912596401,7896.85,tinggi,1
1028.1888035904608,Debit,San Antonio,ATM,544.147812684766,Student,6859.280844315651,5100.811912596401,1649.4300000000003,rendah,1
1341.8414849246442,Debit,Colorado Springs,Branch,10012.856866454134,Retired,6803.939236079769,5100.811912596401,2840.43,tinggi,0
6743.359338203392,Debit,San Jose,Online,7810.831505112422,Retired,5586.4238548903795,5100.811912596401,3274.96,tinggi,1
6216.072143741421,Debit,Tucson,Online,11334.072083259165,Retired,2985.368267803955,5100.811912596401,6501.56,tinggi,1
1828.5130726194398,Debit,Kansas City,ATM,984.5528849531083,Student,2708.6602266245486,5100.811912596401,363.9200000000001,rendah,0
7476.766263924337,Debit,Mesa,Online,1204.75542108728,Engineer,3981.5172160498196,5100.811912596401,9748.48,rendah,1
4398.926318510411,Debit,Chicago,ATM,-556.8648679860908,Student,993.0703713122266,5100.811912596401,1404.5299999999997,rendah,0
4080.979476108332,Debit,Dallas,ATM,-116.45979571774842,Student,6803.939236079769,5100.811912596401,706.4399999999996,rendah,0
1513.6079276404548,Debit,Charlotte,ATM,4948.198535368194,Doctor,2653.318618388667,5100.811912596401,5095.73,sedang,0
4959.6721846264,Credit,San Francisco,Branch,9572.451794185792,Retired,107.6046395381245,5100.811912596401,3059.79,tinggi,1
3056.4642146596557,Debit,San Antonio,ATM,2525.9706378923083,Engineer,6527.231194900362,5100.811912596401,7844.23,sedang,1
6477.479198749545,Debit,San Diego,ATM,8471.439113514936,Retired,3926.1756078139383,5100.811912596401,6810.94,tinggi,1
6456.187316787897,Debit,San Antonio,Online,7370.426432844079,Retired,6416.5479784286,5100.811912596401,1457.0699999999997,sedang,1
4742.459203942031,Debit,Oklahoma City,Branch,103.74274041642275,Student,-667.1778757642151,5100.811912596401,813.6800000000003,rendah,1
7980.793419268543,Credit,Philadelphia,Branch,1204.75542108728,Student,5697.107071362142,5100.811912596401,1518.8199999999997,rendah,1
6217.86137751971,Debit,San Antonio,ATM,6269.413752173222,Doctor,6803.939236079769,5100.811912596401,10269.78,sedang,1
15188.184924975078,Credit,Fresno,Branch,8691.641649649107,Doctor,7246.67210196682,5100.811912596401,6024.8,tinggi,0
9000.11990276018,Credit,Indianapolis,Online,7590.628968978251,Engineer,1269.778412491633,5100.811912596401,2158.59,tinggi,0
10215.904255108027,Credit,Indianapolis,Branch,4727.995999234022,Doctor,3594.1259583986503,5100.811912596401,6011.8,sedang,0
1933.1832486493877,Debit,Fort Worth,ATM,11334.072083259165,Retired,2708.6602266245486,5100.811912596401,6372.58,tinggi,0
1332.7163926553667,Debit,San Diego,Branch,7810.831505112422,Engineer,1380.4616289633955,5100.811912596401,2569.56,tinggi,1
6370.483018807821,Debit,San Francisco,ATM,8691.641649649107,Doctor,1491.1448454351585,5100.811912596401,10585.48,tinggi,1
8481.599953811829,Debit,Las Vegas,ATM,6709.818824441565,Doctor,7412.6969266744645,5100.811912596401,717.9899999999998,sedang,0
1505.3774522603217,Debit,Fresno,Online,11113.869547124992,Retired,6803.939236079769,5100.811912596401,3689.65,tinggi,0
3339.6999217629136,Debit,Sacramento,Branch,1424.9579572214516,Student,-611.8362675283333,5100.811912596401,1512.1599999999999,rendah,1
2315.900353825552,Credit,Denver,Online,9352.249258051621,Doctor,2653.318618388667,5100.811912596401,14389.45,tinggi,0
1614.1628659803355,Debit,Phoenix,ATM,11554.274619393334,Retired,3760.1507831062945,5100.811912596401,7014.69,tinggi,1
992.2252046468384,Debit,San Jose,ATM,12655.287300064192,Retired,4147.542040757464,5100.811912596401,3520.61,tinggi,1
